home,win,score,participates,isParticipatedBy
0,0,84,2955,25
0,0,124,2956,26
0,0,108,2957,13
0,0,98,2958,27
0,0,106,2959,14
0,0,111,2960,5
0,0,106,2961,9
0,0,125,2962,11
0,0,98,2963,19
0,0,89,2964,30
0,0,110,2965,27
0,0,92,2966,27
0,0,128,2967,25
0,0,113,2968,8
0,0,129,2969,22
0,0,92,2970,18
0,0,82,2971,6
0,0,108,2972,14
0,0,102,2973,3
0,0,120,2974,9
0,0,128,2975,24
0,0,100,2977,15
0,0,119,2978,10
0,0,102,2979,3
0,0,89,2980,5
0,0,123,2981,12
0,0,123,2982,13
0,0,118,2983,13
0,0,105,2984,25
0,0,126,2985,1
0,0,87,2986,29
0,0,123,2987,18
0,0,114,2988,23
0,0,117,2989,18
0,0,86,2990,5
0,0,118,2991,27
0,0,110,2992,4
0,0,119,2993,11
0,0,88,2994,8
0,0,82,2995,5
0,0,122,2996,27
0,0,94,2997,10
0,0,108,2998,23
0,0,87,2999,20
0,0,105,3000,12
0,0,115,3001,20
0,0,96,3002,24
0,0,85,3004,21
0,0,128,3005,23
0,0,110,3006,25
0,0,118,3007,17
0,0,121,3008,29
0,0,129,3009,28
0,0,85,3010,14
0,0,108,3011,28
0,0,92,3012,18
0,0,114,3013,2
0,0,111,3014,17
0,0,83,3015,23
0,0,96,3016,22
0,0,93,3017,4
0,0,93,3018,14
0,0,93,3019,18
0,0,109,3020,1
0,0,91,3021,17
0,0,126,3022,6
0,0,114,3023,29
0,0,86,3024,19
0,0,85,3025,15
0,0,104,3026,28
0,0,96,3027,8
0,0,109,3028,27
0,0,130,3029,2
0,0,128,3030,8
0,0,107,3031,28
0,0,81,3032,6
0,0,84,3033,15
0,0,105,3034,12
0,0,87,3035,19
0,0,81,3036,18
0,0,104,3037,19
0,0,112,3038,6
0,0,110,3039,1
0,0,106,3040,1
0,0,107,3041,27
0,0,88,3042,7
0,0,92,3043,2
0,0,81,3044,13
0,0,117,3045,13
0,0,88,3046,1
0,0,105,3047,21
0,0,109,3048,29
0,0,119,3049,17
0,0,129,3050,11
0,0,124,3051,16
0,0,100,3052,6
0,0,86,3053,29
0,0,83,3054,7
0,0,118,3055,27
0,0,109,3056,5
0,0,111,3057,12
0,0,101,3058,26
0,0,95,3059,15
0,0,128,3061,9
0,0,124,3062,12
0,0,85,3063,20
0,0,129,3064,12
0,0,90,3065,13
0,0,116,3066,24
0,0,118,3067,27
0,0,102,3068,22
0,0,102,3069,3
0,0,111,3070,10
0,0,82,3071,20
0,0,86,3072,18
0,0,121,3073,24
0,0,103,3074,29
0,0,129,3075,13
0,0,113,3076,14
0,0,81,3077,28
0,0,109,3078,4
0,0,85,3080,5
0,0,107,3081,25
0,0,87,3082,20
0,0,98,3083,28
0,0,116,3084,8
0,0,129,3085,24
0,0,83,3086,8
0,0,121,3087,22
0,0,126,3088,5
0,0,103,3089,16
0,0,106,3090,8
0,0,123,3091,30
0,0,125,3092,6
0,0,110,3093,1
0,0,80,3094,11
0,0,94,3095,12
0,0,99,3096,17
0,0,86,3097,28
0,0,104,3098,6
0,0,83,3099,30
0,0,105,3100,1
0,0,129,3101,14
0,0,122,3102,8
0,0,129,3103,28
0,0,103,3104,15
0,0,97,3106,21
0,0,109,3107,4
0,0,95,3109,1
0,0,82,3110,13
0,0,124,3111,27
0,0,115,3112,24
0,0,111,3113,29
0,0,130,3114,14
0,0,95,3115,26
0,0,124,3116,17
0,0,129,3117,13
0,0,87,3118,20
0,0,86,3119,16
0,0,86,3120,11
0,0,94,3121,29
0,0,92,3122,10
0,0,104,3123,27
0,0,93,3124,17
0,0,89,3125,5
0,0,94,3126,24
0,0,128,3127,13
0,0,98,3128,30
0,0,96,3129,25
0,0,122,3130,3
0,0,80,3131,7
0,0,85,3132,3
0,0,92,3133,20
0,0,101,3134,19
0,0,118,3135,23
0,0,115,3136,24
0,0,128,3137,25
0,0,116,3138,6
0,0,83,3139,23
0,0,81,3140,28
0,0,112,3141,4
0,0,99,3142,20
0,0,106,3143,4
0,0,95,3144,28
0,0,86,3145,28
0,0,91,3146,19
0,0,123,3147,11
0,0,117,3148,9
0,0,90,3149,9
0,0,124,3150,23
0,0,99,3151,16
0,0,95,3153,7
0,0,102,3155,9
0,0,123,3156,22
0,0,96,3157,5
0,0,129,3158,5
0,0,109,3159,23
0,0,129,3160,21
0,0,118,3161,19
0,0,111,3162,3
0,0,126,3163,1
0,0,130,3164,16
0,0,122,3165,21
0,0,86,3166,27
0,0,118,3167,2
0,0,102,3168,4
0,0,97,3169,18
0,0,118,3170,17
0,0,86,3171,24
0,0,125,3172,27
0,0,104,3173,9
0,0,125,3174,5
0,0,84,3175,1
0,0,84,3177,18
0,0,87,3179,15
0,0,99,3180,3
0,0,95,3181,24
0,0,97,3182,2
0,0,114,3183,27
0,0,83,3184,6
0,0,90,3185,29
0,0,95,3186,5
0,0,97,3187,5
0,0,88,3188,21
0,0,123,3189,28
0,0,85,3190,12
0,0,126,3191,20
0,0,107,3192,18
0,0,92,3193,22
0,0,108,3194,15
0,0,97,3195,18
0,0,117,3196,3
0,0,88,3197,8
0,0,117,3198,14
0,0,122,3199,25
0,0,120,3200,21
0,0,82,3201,1
0,0,124,3202,20
0,0,89,3203,21
0,0,118,3204,27
0,0,112,3205,11
0,0,125,3206,11
0,0,114,3207,15
0,0,83,3208,25
0,0,95,3209,28
0,0,121,3210,27
0,0,85,3212,1
0,0,101,3214,15
0,0,129,3215,16
0,0,101,3216,1
0,0,110,3217,23
0,0,81,3218,28
0,0,115,3219,4
0,0,117,3220,16
0,0,100,3221,9
0,0,126,3222,10
0,0,89,3223,7
0,0,92,3224,19
0,0,81,3225,13
0,0,105,3226,6
0,0,123,3227,22
0,0,81,3228,17
0,0,114,3229,20
0,0,117,3230,16
0,0,110,3231,6
0,0,98,3232,19
0,0,97,3233,24
0,0,121,3234,7
0,0,82,3235,26
0,0,89,3236,6
0,0,109,3237,1
0,0,87,3238,29
0,0,122,3239,1
0,0,116,3240,20
0,0,85,3241,25
0,0,105,3242,2
0,0,94,3243,28
0,0,97,3244,4
0,0,126,3246,8
0,0,101,3247,28
0,0,99,3248,4
0,0,123,3249,20
0,0,117,3250,2
0,0,124,3251,7
0,0,104,3252,23
0,0,101,3253,16
0,0,130,3254,7
0,0,86,3255,5
0,0,84,3256,18
0,0,106,3257,22
0,0,90,3258,15
0,0,89,3259,3
0,0,80,3260,19
0,0,87,3261,12
0,0,96,3262,9
0,0,121,3263,20
0,0,95,3264,9
0,0,81,3265,8
0,0,115,3266,29
0,0,109,3267,11
0,0,93,3268,25
0,0,129,3269,30
0,0,95,3270,9
0,0,115,3271,2
0,0,98,3272,14
0,0,92,3273,10
0,0,102,3274,10
0,0,114,3275,28
0,0,121,3276,29
0,0,122,3277,12
0,0,80,3278,14
0,0,110,3279,28
0,0,88,3280,26
0,0,88,3282,30
0,0,123,3283,14
0,0,96,3284,4
0,0,123,3286,4
0,0,102,3287,1
0,0,90,3288,8
0,0,91,3289,16
0,0,120,3290,3
0,0,116,3291,8
0,0,81,3292,30
0,0,95,3293,9
0,0,111,3294,9
0,0,110,3295,2
0,0,116,3296,1
0,0,88,3298,12
0,0,124,3299,24
0,0,88,3300,1
0,0,95,3301,29
0,0,94,3302,19
0,0,117,3303,26
0,0,113,3304,30
0,0,84,3305,12
0,0,82,3306,13
0,0,117,3307,14
0,0,119,3308,16
0,0,92,3309,26
0,0,107,3310,19
0,0,84,3312,11
0,0,130,3313,16
0,0,106,3314,27
0,0,115,3315,21
0,0,109,3316,5
0,0,99,3317,17
0,0,80,3318,7
0,0,103,3319,24
0,0,92,3320,30
0,0,127,3321,22
0,0,129,3322,10
0,0,109,3323,28
0,0,84,3324,3
0,0,114,3325,15
0,0,97,3326,3
0,0,112,3327,19
0,0,84,3328,18
0,0,128,3329,5
0,0,111,3330,27
0,0,129,3331,27
0,0,88,3332,20
0,0,123,3333,7
0,0,122,3334,28
0,0,107,3335,6
0,0,109,3336,25
0,0,90,3338,21
0,0,98,3339,6
0,0,89,3340,1
0,0,102,3341,10
0,0,106,3342,15
0,0,99,3343,13
0,0,114,3344,11
0,0,124,3345,29
0,0,112,3346,15
0,0,126,3347,1
0,0,99,3348,18
0,0,82,3349,30
0,0,103,3350,19
0,0,124,3351,11
0,0,101,3352,18
0,0,110,3353,25
0,0,129,3354,3
0,0,95,3355,12
0,0,130,3356,9
0,0,96,3357,12
0,0,108,3358,11
0,0,109,3359,19
0,0,84,3360,8
0,0,89,3361,30
0,0,96,3362,2
0,0,103,3363,8
0,0,113,3364,16
0,0,89,3365,20
0,0,125,3366,28
0,0,107,3367,10
0,0,98,3368,5
0,0,105,3369,23
0,0,129,3370,26
0,0,98,3371,26
0,0,125,3372,22
0,0,96,3373,6
0,0,83,3374,27
0,0,89,3375,11
0,0,108,3376,12
0,0,96,3377,15
0,0,97,3378,24
0,0,123,3379,23
0,0,119,3380,17
0,0,89,3381,18
0,0,96,3382,2
0,0,121,3383,24
0,0,117,3384,17
0,0,124,3385,14
0,0,111,3386,30
0,0,100,3387,24
0,0,120,3388,22
0,0,97,3389,8
0,0,92,3390,12
0,0,80,3391,7
0,0,100,3392,22
0,0,130,3393,7
0,0,125,3394,19
0,0,97,3395,16
0,0,110,3396,16
0,0,112,3397,13
0,0,125,3398,29
0,0,102,3400,17
0,0,119,3401,20
0,0,94,3402,27
0,0,110,3403,13
0,0,91,3404,29
0,0,105,3405,15
0,0,98,3406,10
0,0,111,3407,17
0,0,115,3410,24
0,0,121,3411,17
0,0,101,3412,17
0,0,85,3413,1
0,0,112,3414,9
0,0,86,3415,12
0,0,126,3416,6
0,0,84,3417,25
0,0,91,3418,23
0,0,128,3419,13
0,0,99,3420,14
0,0,84,3421,2
0,0,93,3422,24
0,0,106,3423,27
0,0,99,3425,3
0,0,85,3426,4
0,0,117,3427,13
0,0,117,3428,28
0,0,102,3429,18
0,0,130,3430,28
0,0,80,3431,22
0,0,89,3432,2
0,0,102,3433,29
0,0,110,3434,7
0,0,98,3435,27
0,0,94,3436,9
0,0,81,3437,16
0,0,97,3438,20
0,0,107,3439,9
0,0,82,3440,21
0,0,120,3441,22
0,0,111,3442,16
0,0,111,3443,25
0,0,117,3444,18
0,0,87,3445,26
0,0,120,3446,27
0,0,96,3447,14
0,0,85,3448,12
0,0,101,3449,19
0,0,127,3450,27
0,0,87,3451,2
0,0,114,3452,25
0,0,91,3453,6
0,0,102,3454,8
0,0,124,3455,5
0,0,108,3456,1
0,0,107,3457,14
0,0,107,3458,15
0,0,83,3459,3
0,0,88,3460,10
0,0,112,3461,15
0,0,119,3462,18
0,0,99,3463,15
0,0,111,3464,16
0,0,90,3465,6
0,0,94,3466,4
0,0,97,3467,23
0,0,88,3468,18
0,0,130,3469,30
0,0,91,3470,4
0,0,99,3471,28
0,0,82,3472,4
0,0,83,3473,24
0,0,101,3474,6
0,0,102,3475,3
0,0,114,3476,3
0,0,90,3477,17
0,0,108,3478,8
0,0,113,3479,12
0,0,98,3480,13
0,0,96,3481,16
0,0,103,3482,12
0,0,92,3483,9
0,0,101,3484,15
0,0,114,3485,8
0,0,108,3486,3
0,0,130,3487,4
0,0,103,3488,17
0,0,108,3489,10
0,0,130,3490,25
0,0,89,3491,23
0,0,80,3492,19
0,0,118,3493,19
0,0,105,3494,26
0,0,86,3495,13
0,0,91,3496,3
0,0,90,3497,24
0,0,111,3498,11
0,0,98,3499,20
0,0,113,3500,8
0,0,91,3501,7
0,0,92,3502,12
0,0,83,3503,28
0,0,103,3504,20
0,0,104,3505,7
0,0,116,3506,4
0,0,92,3507,27
0,0,126,3508,21
0,0,113,3509,30
0,0,94,3510,19
0,0,100,3511,20
0,0,125,3512,18
0,0,106,3513,2
0,0,98,3514,13
0,0,99,3515,18
0,0,97,3516,12
0,0,97,3517,25
0,0,89,3518,8
0,0,116,3519,12
0,0,88,3520,4
0,0,113,3521,9
0,0,81,3522,27
0,0,114,3523,26
0,0,105,3524,6
0,0,125,3525,19
0,0,126,3526,12
0,0,130,3527,1
0,0,82,3528,11
0,0,123,3529,13
0,0,121,3530,3
0,0,117,3531,23
0,0,85,3532,2
0,0,127,3533,24
0,0,123,3534,19
0,0,87,3535,16
0,0,109,3536,30
0,0,123,3537,3
0,0,106,3538,24
0,0,83,3539,20
0,0,86,3540,2
0,0,109,3541,20
0,0,81,3542,6
0,0,91,3543,21
0,0,117,3544,26
0,0,83,3545,11
0,0,86,3546,9
0,0,91,3547,25
0,0,81,3548,17
0,0,92,3549,1
0,0,96,3550,17
0,0,100,3551,18
0,0,89,3552,22
0,0,110,3553,9
0,0,109,3554,22
0,0,129,3555,24
0,0,129,3557,9
0,0,111,3558,10
0,0,122,3559,20
0,0,97,3560,9
0,0,100,3561,26
0,0,82,3562,24
0,0,97,3563,27
0,0,129,3564,11
0,0,114,3565,24
0,0,124,3566,13
0,0,88,3567,11
0,0,93,3568,13
0,0,102,3569,9
0,0,89,3570,19
0,0,99,3571,26
0,0,115,3572,20
0,0,107,3574,28
0,0,105,3575,17
0,0,83,3576,5
0,0,81,3577,1
0,0,106,3579,27
0,0,127,3580,8
0,0,98,3581,3
0,0,98,3582,1
0,0,86,3583,29
0,0,117,3584,5
0,0,100,3585,12
0,0,125,3586,24
0,0,87,3587,25
0,0,124,3589,7
0,0,84,3590,29
0,0,110,3591,25
0,0,126,3592,18
0,0,123,3593,18
0,0,121,3594,11
0,0,96,3595,1
0,0,127,3596,20
0,0,129,3597,29
0,0,82,3598,13
0,0,94,3599,2
0,0,117,3600,9
0,0,107,3601,7
0,0,92,3602,14
0,0,121,3603,8
0,0,101,3604,15
0,0,118,3605,17
0,0,112,3606,24
0,0,80,3607,9
0,0,104,3608,16
0,0,120,3609,7
0,0,121,3610,23
0,0,128,3611,1
0,0,101,3612,21
0,0,110,3613,14
0,0,113,3614,26
0,0,121,3616,1
0,0,114,3617,12
0,0,90,3618,2
0,0,90,3620,28
0,0,124,3621,14
0,0,102,3622,1
0,0,127,3623,26
0,0,95,3624,19
0,0,90,3625,19
0,0,85,3626,20
0,0,103,3627,26
0,0,125,3628,7
0,0,126,3630,12
0,0,92,3631,9
0,0,81,3632,2
0,0,100,3633,27
0,0,80,3634,11
0,0,89,3635,15
0,0,99,3636,1
0,0,101,3637,27
0,0,99,3638,1
0,0,84,3639,14
0,0,127,3640,14
0,0,112,3641,25
0,0,126,3644,28
0,0,86,3645,21
0,0,81,3646,4
0,0,80,3647,27
0,0,125,3648,18
0,0,125,3649,9
0,0,104,3650,12
0,0,112,3651,26
0,0,89,3652,9
0,0,95,3653,28
0,0,113,3654,23
0,0,110,3655,14
0,0,82,3656,3
0,0,109,3657,25
0,0,114,3658,6
0,0,128,3659,28
0,0,112,3660,4
0,0,125,3662,12
0,0,97,3663,13
0,0,100,3664,2
0,0,98,3665,13
0,0,85,3666,25
0,0,110,3667,29
0,0,94,3668,12
0,0,118,3669,15
0,0,115,3670,16
0,0,97,3671,19
0,0,124,3672,8
0,0,101,3673,6
0,0,103,3674,7
0,0,116,3675,13
0,0,117,3676,8
0,0,108,3677,4
0,0,112,3678,19
0,0,95,3679,27
0,0,103,3680,12
0,0,96,3681,30
0,0,94,3682,20
0,0,110,3683,9
0,0,103,3684,22
0,0,109,3685,13
0,0,96,3686,21
0,0,89,3687,24
0,0,108,3688,20
0,0,116,3689,10
0,0,103,3690,17
