minutes,starter,plays,isPlayedBy
24,1,2767,185
15,0,2768,106
7,1,2769,427
10,0,2770,266
3,0,2771,22
21,0,2772,476
24,0,2773,482
22,0,2774,22
10,0,2775,143
48,1,2776,412
1,0,2777,409
41,0,2778,346
19,0,2779,152
13,0,2780,159
13,1,2781,393
1,0,2782,351
13,1,2783,23
16,1,2785,91
18,0,2786,55
35,0,2787,98
27,0,2788,183
4,0,2789,35
31,1,2791,249
16,1,2792,327
17,0,2793,48
47,0,2794,443
26,1,2795,282
0,1,2796,275
43,0,2797,428
27,0,2799,160
35,1,2800,47
36,0,2801,286
32,1,2802,244
12,0,2803,398
43,0,2804,396
41,0,2805,251
35,0,2806,275
13,1,2807,452
23,1,2808,400
40,0,2809,463
19,1,2810,357
23,1,2811,454
47,1,2812,207
22,0,2813,377
3,1,2814,83
1,1,2815,387
5,1,2816,193
29,1,2817,490
13,0,2818,235
7,1,2819,240
19,1,2820,32
14,0,2821,449
35,1,2822,458
8,0,2823,313
16,1,2824,42
45,0,2825,268
14,1,2826,86
29,1,2827,360
18,0,2828,349
9,0,2829,445
5,1,2830,298
13,0,2831,218
41,0,2832,165
16,0,2833,207
34,0,2834,118
5,1,2835,293
1,1,2836,306
16,0,2837,492
30,1,2838,335
28,1,2839,462
44,0,2840,440
41,0,2841,384
4,1,2842,414
40,0,2843,327
25,1,2844,123
39,1,2845,192
13,1,2846,335
39,1,2847,393
46,0,2848,488
21,1,2849,136
24,0,2850,216
48,1,2851,333
48,0,2852,363
34,0,2853,110
16,1,2854,51
34,1,2855,192
22,1,2856,64
1,1,2857,235
40,1,2858,422
11,0,2859,298
40,1,2860,135
37,1,2861,274
48,1,2862,241
29,1,2863,373
27,1,2864,119
3,1,2865,309
47,0,2866,468
31,0,2867,131
10,1,2868,205
32,0,2869,134
33,0,2870,286
45,0,2871,397
46,0,2872,45
47,0,2873,411
35,1,2874,454
26,1,2875,223
34,1,2876,244
21,0,2877,63
6,1,2878,268
48,1,2879,116
22,0,2880,491
34,0,2881,329
44,0,2882,140
9,0,2883,300
47,1,2884,389
4,0,2885,509
43,0,2886,256
20,1,2887,235
18,1,2888,11
40,1,2889,398
38,1,2890,487
27,0,2891,42
22,1,2892,504
26,1,2893,176
16,1,2894,157
42,1,2895,286
38,0,2896,524
48,1,2897,229
4,1,2898,118
10,0,2899,379
1,1,2900,258
29,0,2901,519
12,1,2902,315
24,1,2903,471
39,1,2904,290
6,1,2905,68
42,1,2906,88
19,0,2907,229
32,0,2908,205
14,1,2909,323
33,0,2910,251
37,0,2911,229
12,0,2912,369
36,0,2913,485
5,0,2914,424
9,1,2915,455
8,1,2916,172
2,1,2917,19
14,0,2918,247
25,1,2919,336
39,1,2920,231
15,1,2921,51
12,0,2922,331
2,1,2923,525
14,1,2924,134
26,1,2925,273
34,0,2926,101
16,1,2927,454
42,0,2928,400
47,0,2929,404
36,0,2930,175
11,1,2931,4
7,1,2932,523
20,1,2933,38
23,0,2934,274
33,0,2935,108
23,1,2936,36
47,1,2937,95
6,0,2938,254
25,0,2939,245
30,0,2940,227
1,1,2941,415
44,0,2942,85
46,1,2943,470
24,1,2944,232
17,1,2945,321
12,0,2946,85
1,0,2947,368
48,0,2948,401
2,1,2949,104
46,0,2950,4
12,0,2951,192
13,0,2952,19
36,1,2953,402
8,1,2954,255
8,1,2955,267
33,0,2956,302
21,1,2957,118
15,0,2958,466
8,1,2959,96
13,1,2960,114
39,1,2961,53
44,0,2962,13
34,1,2963,149
20,1,2964,419
8,1,2965,15
18,0,2966,203
38,0,2967,401
45,0,2968,398
0,1,2969,105
11,0,2970,326
28,0,2971,95
48,1,2972,57
40,0,2973,165
3,1,2974,119
48,1,2975,87
30,0,2976,332
28,0,2977,349
15,0,2978,34
27,0,2979,279
28,1,2980,439
15,0,2981,423
5,0,2982,341
8,0,2983,302
45,1,2984,489
46,1,2985,73
44,1,2986,127
13,0,2987,221
1,0,2988,283
30,0,2989,320
3,0,2990,478
18,0,2991,160
12,1,2992,505
35,1,2993,202
20,0,2994,317
12,1,2995,181
41,0,2996,518
43,1,2997,209
46,1,2998,311
44,0,2999,61
3,1,3001,359
19,0,3002,498
32,0,3003,91
31,0,3004,486
47,1,3005,203
11,1,3006,137
23,1,3007,412
25,1,3008,6
32,0,3009,475
47,0,3010,79
14,0,3011,372
10,1,3012,158
40,1,3013,360
34,1,3014,296
11,0,3015,394
17,1,3016,106
8,0,3017,146
16,1,3018,272
0,1,3019,386
32,0,3021,387
35,0,3022,340
17,1,3023,209
45,0,3024,224
41,0,3025,358
7,0,3026,105
47,0,3027,237
5,0,3028,487
14,1,3029,171
5,0,3030,239
35,1,3031,487
36,1,3032,469
12,1,3033,473
8,0,3034,138
2,0,3035,270
12,0,3036,464
40,0,3037,262
22,1,3038,25
32,0,3039,526
5,0,3040,514
17,1,3041,86
35,1,3042,13
18,1,3043,247
38,1,3044,333
10,0,3045,218
34,0,3046,241
10,1,3047,13
4,0,3048,199
13,0,3049,155
7,0,3050,354
35,1,3051,129
26,1,3052,250
5,1,3053,498
19,0,3054,247
3,1,3055,190
2,1,3056,111
0,0,3057,440
15,1,3058,478
24,0,3059,63
9,0,3060,86
11,1,3061,93
34,1,3062,316
34,0,3063,273
19,1,3064,470
45,1,3065,392
40,1,3066,274
30,0,3067,184
37,1,3068,272
21,0,3069,156
39,1,3070,490
15,1,3071,276
22,1,3072,183
2,0,3073,283
43,1,3074,98
35,1,3075,35
32,1,3076,87
26,1,3077,240
28,0,3078,107
24,1,3079,360
38,0,3080,65
23,0,3081,332
36,1,3082,34
14,1,3083,78
15,0,3084,124
44,0,3085,114
21,0,3086,516
28,0,3087,110
33,0,3088,99
47,1,3089,341
14,0,3090,145
2,0,3091,364
29,1,3092,449
9,1,3093,206
14,1,3094,231
36,0,3095,199
23,1,3096,304
34,0,3097,39
21,0,3098,253
4,1,3099,297
37,0,3100,464
23,1,3101,373
6,0,3102,190
32,0,3104,246
20,0,3105,69
21,1,3106,57
19,0,3107,111
10,1,3108,282
47,0,3109,462
47,0,3110,69
3,1,3111,347
10,0,3112,451
30,0,3113,30
17,1,3114,521
40,1,3115,230
34,0,3116,432
16,0,3117,178
7,0,3118,507
0,0,3119,163
40,1,3120,403
21,1,3121,388
45,0,3122,108
41,1,3123,257
3,1,3124,182
19,1,3125,477
46,1,3126,300
31,1,3127,85
27,0,3128,117
4,1,3129,272
11,1,3130,185
40,0,3131,40
0,0,3132,358
7,1,3133,268
4,1,3134,33
36,1,3135,387
12,1,3136,8
7,0,3137,157
48,1,3138,171
42,1,3139,204
40,0,3140,224
32,0,3141,119
5,0,3142,230
3,0,3143,377
22,1,3144,302
46,1,3145,345
48,0,3146,235
21,0,3147,464
35,1,3148,312
14,1,3149,342
23,1,3150,348
12,1,3151,245
22,0,3152,239
29,0,3153,10
47,1,3154,289
1,0,3155,354
0,0,3156,274
35,0,3157,279
9,1,3158,365
15,1,3159,169
47,1,3160,118
48,1,3161,77
5,0,3162,135
21,1,3163,366
24,1,3164,139
35,1,3165,114
39,0,3166,114
22,1,3167,89
39,0,3168,29
26,1,3170,256
31,1,3171,40
2,0,3172,525
8,0,3173,294
0,1,3174,132
19,1,3175,260
47,1,3176,81
48,1,3177,232
25,0,3178,211
18,1,3179,332
32,0,3180,458
46,1,3181,362
42,1,3182,179
29,1,3183,61
26,1,3184,115
26,0,3185,191
21,1,3186,177
42,0,3187,171
44,1,3188,98
28,0,3189,406
5,1,3190,204
5,0,3191,521
36,0,3192,97
35,1,3193,520
41,0,3194,499
39,0,3195,21
7,1,3196,72
43,1,3197,411
39,1,3198,327
36,0,3199,259
10,1,3200,294
45,0,3201,424
46,0,3202,112
39,1,3203,71
44,1,3204,526
1,0,3205,284
27,0,3206,476
29,0,3207,368
41,0,3208,324
11,1,3209,461
15,0,3210,236
45,0,3211,202
39,0,3212,51
18,1,3213,78
32,1,3214,473
18,0,3215,107
24,0,3216,74
2,1,3217,156
34,0,3218,6
48,0,3219,234
14,0,3220,482
29,1,3221,359
36,1,3222,144
28,0,3223,310
16,0,3224,57
40,0,3225,121
31,1,3226,124
46,0,3227,25
26,0,3228,367
42,0,3229,417
5,1,3230,187
15,1,3231,119
2,1,3232,253
10,0,3233,420
13,1,3234,210
36,0,3235,131
30,0,3236,75
16,1,3237,322
14,1,3238,318
21,0,3239,513
39,0,3240,221
26,1,3241,297
11,0,3242,106
20,1,3243,333
10,1,3244,203
46,1,3245,138
10,1,3246,393
4,0,3247,34
19,1,3248,369
26,0,3249,445
9,1,3250,321
32,1,3251,414
23,0,3252,114
27,1,3253,354
35,0,3254,339
18,1,3255,135
21,1,3256,335
38,0,3257,457
22,1,3258,450
16,0,3259,269
16,0,3260,420
13,0,3261,233
44,1,3262,119
28,0,3263,98
12,0,3264,42
36,0,3265,113
47,1,3266,307
23,0,3267,298
16,1,3268,11
16,1,3269,203
14,0,3270,369
34,0,3271,446
4,0,3272,263
40,0,3273,86
11,0,3274,154
33,0,3275,390
13,1,3276,138
18,0,3277,182
8,0,3278,137
8,0,3279,373
30,0,3280,42
11,1,3281,60
33,0,3282,25
21,0,3283,483
2,0,3284,444
10,1,3285,436
5,1,3286,120
26,0,3287,255
48,1,3288,105
14,1,3289,361
46,0,3290,383
4,1,3291,446
38,1,3292,150
15,1,3293,379
8,0,3294,336
37,0,3295,358
35,0,3296,120
1,1,3297,119
23,1,3298,61
29,0,3299,199
27,0,3301,224
14,0,3302,66
29,0,3303,58
12,1,3304,123
9,0,3305,13
4,1,3306,497
9,1,3307,273
25,1,3308,221
22,1,3309,179
48,1,3310,427
26,0,3311,59
43,1,3312,448
17,1,3313,61
23,1,3314,331
7,0,3315,518
35,0,3316,249
18,1,3317,54
27,1,3318,465
31,1,3319,102
31,1,3320,123
7,1,3321,498
24,1,3322,184
38,1,3323,123
19,0,3324,56
2,0,3325,418
24,0,3326,132
11,1,3327,487
25,1,3328,77
14,1,3329,265
36,1,3330,160
14,1,3331,88
18,0,3332,355
29,0,3333,358
29,1,3334,489
13,0,3335,421
33,1,3336,41
25,0,3338,90
25,0,3339,354
3,0,3340,48
9,1,3341,419
27,1,3342,287
2,1,3343,428
7,0,3344,24
47,1,3345,80
2,1,3346,516
40,1,3347,265
37,1,3348,308
48,1,3349,335
30,1,3350,31
11,1,3351,471
5,1,3352,233
42,0,3353,398
9,1,3354,127
37,1,3355,448
34,0,3356,292
4,0,3357,392
18,1,3358,46
28,0,3359,352
7,0,3360,162
26,1,3361,437
25,1,3362,447
37,1,3363,330
16,1,3364,153
5,1,3365,222
45,1,3366,379
43,1,3367,157
12,1,3368,198
37,1,3369,389
15,0,3370,386
43,1,3371,520
10,1,3372,325
17,0,3373,445
11,1,3374,185
47,1,3375,437
28,1,3376,381
3,0,3377,342
3,1,3379,262
16,1,3380,395
39,1,3381,61
6,1,3382,225
34,0,3383,432
27,0,3384,424
8,0,3385,262
9,0,3386,16
7,0,3387,308
9,1,3388,208
2,0,3389,396
21,0,3390,211
33,0,3391,492
7,1,3392,104
9,1,3393,50
21,0,3394,390
2,0,3395,57
38,0,3396,188
2,1,3397,403
32,1,3398,408
23,0,3399,179
12,0,3400,332
19,1,3401,335
18,1,3402,60
33,1,3403,112
4,1,3404,165
18,1,3405,438
8,0,3406,431
37,1,3407,437
10,0,3408,51
20,0,3409,374
37,0,3410,91
19,0,3411,393
18,1,3412,382
6,1,3413,63
6,1,3414,66
41,1,3415,423
10,0,3416,265
5,0,3417,291
27,1,3418,96
15,1,3419,294
0,0,3420,261
40,0,3421,416
39,0,3422,500
31,1,3423,256
14,0,3424,158
41,0,3425,127
11,1,3426,313
35,0,3427,502
8,1,3429,146
21,0,3430,92
34,1,3431,271
42,1,3432,286
44,0,3433,193
21,0,3434,14
36,1,3435,276
19,1,3436,54
41,1,3437,510
3,0,3438,362
17,0,3439,142
14,1,3440,216
47,1,3441,443
14,0,3442,463
35,0,3443,428
15,0,3444,249
26,0,3445,77
6,0,3446,247
6,0,3448,504
46,0,3449,388
39,0,3450,144
23,0,3451,414
27,0,3452,321
40,1,3453,426
46,0,3454,348
8,1,3455,157
36,0,3456,58
1,1,3457,474
14,0,3458,514
27,1,3459,13
3,0,3461,22
32,0,3462,222
16,0,3463,283
0,1,3464,499
7,1,3465,218
2,1,3466,39
4,0,3467,251
14,0,3468,31
32,1,3469,407
46,1,3470,73
48,1,3471,388
12,0,3472,139
34,0,3473,110
40,1,3474,319
47,0,3475,121
35,1,3476,434
18,0,3477,127
19,0,3478,136
48,1,3479,465
32,0,3480,44
21,1,3481,492
16,1,3482,226
12,1,3483,364
46,1,3484,411
40,0,3485,278
29,1,3486,362
4,1,3487,94
12,1,3488,448
1,1,3489,48
7,1,3490,508
21,1,3491,485
28,0,3492,246
29,1,3493,44
36,0,3494,229
23,1,3495,228
35,0,3496,366
38,0,3497,44
34,0,3498,491
16,0,3499,487
1,1,3500,118
28,0,3501,149
15,1,3502,179
21,0,3503,126
0,0,3504,82
1,1,3505,379
26,0,3506,321
10,1,3507,183
1,1,3508,218
36,1,3509,430
26,0,3510,414
27,1,3511,17
42,0,3512,215
1,1,3513,131
21,1,3515,168
24,1,3516,373
12,1,3517,401
0,0,3518,427
36,0,3520,207
9,1,3521,270
29,1,3522,129
38,1,3523,151
34,1,3524,124
15,1,3525,264
33,0,3526,219
41,1,3527,105
33,1,3528,307
35,0,3529,21
42,1,3530,70
1,1,3531,110
18,0,3532,504
11,1,3533,386
30,1,3534,384
16,1,3535,168
20,1,3536,479
42,0,3537,304
48,0,3538,159
40,1,3539,283
45,0,3540,27
29,1,3541,154
33,1,3542,150
11,0,3543,54
15,0,3544,216
9,1,3545,331
47,0,3546,186
32,1,3547,293
14,0,3548,325
43,0,3549,401
34,1,3550,25
39,0,3551,87
3,1,3552,94
22,0,3553,361
48,0,3554,42
25,0,3555,69
41,1,3556,290
33,1,3557,311
41,1,3558,109
7,0,3559,263
23,1,3560,295
19,0,3561,37
19,0,3562,99
2,1,3563,372
39,1,3564,481
16,0,3565,501
14,0,3566,53
44,1,3567,417
27,1,3568,238
25,1,3569,142
37,0,3570,250
18,1,3571,111
24,1,3572,222
41,0,3573,131
14,0,3574,339
42,0,3575,355
15,0,3576,244
10,1,3577,160
20,1,3578,258
38,1,3579,19
8,0,3580,476
23,1,3581,293
12,1,3582,525
34,1,3583,321
26,1,3584,186
46,0,3585,260
30,1,3586,163
14,1,3587,164
3,0,3588,496
9,1,3589,517
30,0,3590,461
34,1,3591,218
36,1,3592,273
16,1,3593,301
2,0,3594,455
8,0,3595,13
42,0,3596,133
1,1,3597,196
27,0,3598,28
37,0,3599,240
27,0,3600,464
10,1,3601,68
48,0,3602,455
32,1,3603,412
4,1,3604,63
44,0,3605,218
4,0,3606,522
12,0,3607,246
18,1,3608,186
0,0,3609,489
37,0,3610,272
9,1,3611,259
34,0,3612,224
21,0,3613,379
24,0,3614,171
0,1,3615,487
20,0,3616,370
31,1,3617,13
43,1,3618,259
17,1,3619,118
12,1,3620,213
18,1,3621,255
47,0,3622,305
5,0,3623,19
30,0,3624,186
39,1,3625,282
36,1,3626,58
18,1,3627,329
3,1,3628,431
11,0,3629,141
34,0,3630,111
42,1,3631,261
27,1,3632,72
5,0,3633,319
10,1,3634,50
21,0,3635,253
44,0,3636,59
10,0,3637,365
25,1,3638,59
28,1,3639,62
8,1,3640,154
11,1,3641,118
23,0,3642,336
14,0,3643,195
43,0,3644,47
29,0,3645,243
13,1,3646,491
48,0,3647,369
27,1,3648,285
1,1,3649,84
48,1,3650,444
18,1,3652,456
33,0,3653,483
42,0,3654,321
34,0,3655,335
20,0,3656,42
38,0,3657,466
46,1,3658,152
44,1,3659,350
31,1,3660,244
10,0,3661,357
46,1,3662,486
3,1,3663,56
21,1,3664,357
17,0,3665,452
42,1,3666,168
29,0,3667,93
13,1,3668,209
42,1,3669,289
9,0,3670,156
6,1,3671,470
13,1,3672,242
26,1,3673,238
22,1,3674,251
9,0,3675,207
43,1,3676,419
34,1,3677,82
47,0,3678,129
1,1,3679,220
28,1,3680,526
17,0,3681,494
42,0,3682,465
29,1,3683,199
18,1,3684,233
9,1,3685,220
1,0,3686,478
17,0,3687,70
15,0,3688,143
39,1,3689,416
46,0,3690,147
32,0,1,317
20,1,2,476
41,0,3,85
40,0,4,114
47,1,5,244
30,0,6,223
3,0,7,525
6,1,8,40
22,0,9,461
44,1,10,58
6,0,11,148
42,1,12,515
14,1,13,384
43,0,14,428
23,0,15,377
8,0,16,191
36,0,17,239
39,1,18,286
35,1,19,110
16,0,20,201
31,1,21,498
18,1,22,330
3,1,23,215
31,0,24,357
37,0,25,326
39,1,26,239
3,0,27,31
10,1,28,298
45,0,29,180
3,0,30,303
11,1,31,58
27,1,33,24
27,0,34,62
41,1,35,252
25,1,36,494
32,1,37,282
25,1,39,83
15,0,40,219
27,1,41,73
25,1,42,356
46,0,43,10
0,1,44,275
24,1,46,353
10,1,47,253
12,0,48,59
30,0,49,161
41,1,50,468
19,1,51,388
31,1,53,29
37,0,54,308
35,0,55,70
14,1,56,21
34,1,57,239
39,1,58,420
6,1,59,494
33,1,60,135
35,0,61,46
2,1,62,410
3,0,63,63
45,1,64,32
10,0,65,57
30,1,66,326
9,0,67,349
6,1,68,504
5,0,69,423
4,1,70,86
1,0,71,342
35,0,72,89
40,0,73,90
22,1,75,79
3,0,76,284
8,1,77,382
12,0,78,154
31,0,81,64
47,0,82,459
32,1,83,155
5,1,84,311
24,0,85,239
42,0,86,487
6,0,87,396
21,0,88,347
22,1,89,120
25,0,90,286
30,1,91,24
48,1,93,148
37,1,94,311
8,1,95,307
48,0,96,80
15,1,97,340
45,1,98,250
38,0,99,439
4,0,100,117
14,1,101,499
34,1,102,493
4,1,103,65
20,1,104,316
0,1,105,148
8,0,106,80
5,0,107,294
21,0,108,462
19,0,109,166
24,1,110,504
48,0,111,229
39,1,112,326
8,0,113,147
24,1,114,86
21,0,115,499
10,1,116,428
23,0,117,280
35,0,119,482
46,1,120,191
8,1,121,495
8,0,122,132
8,1,123,115
43,1,124,259
15,0,125,10
23,0,126,99
42,0,127,285
12,0,128,83
36,1,129,387
10,0,130,284
26,1,131,197
17,1,132,46
16,1,133,378
47,1,134,296
10,0,135,478
12,0,136,4
15,0,137,288
24,1,138,344
5,1,139,123
33,0,140,374
33,0,141,327
44,0,142,476
13,0,143,341
28,0,144,12
5,0,145,398
1,1,146,510
10,1,147,324
4,1,148,101
9,0,149,459
7,0,150,83
19,1,151,342
19,1,152,104
18,0,153,255
31,1,154,98
42,1,155,168
6,1,157,377
17,0,158,405
18,1,159,152
12,1,160,80
32,0,161,1
12,1,162,451
3,0,163,386
35,0,164,360
27,0,165,208
36,1,166,483
33,0,167,507
30,0,168,21
24,1,169,288
22,1,170,359
38,0,171,9
4,0,172,278
38,1,173,302
15,1,174,379
35,1,175,107
10,0,176,434
11,0,177,39
30,0,178,16
8,0,179,439
44,0,180,222
26,0,181,317
37,1,182,37
14,0,183,55
7,1,184,286
9,1,185,98
17,0,186,491
35,0,187,363
15,0,188,21
32,0,189,475
16,1,190,290
11,1,191,125
47,1,192,420
41,1,193,36
23,1,194,316
17,0,195,211
28,1,196,140
34,0,197,474
28,1,198,406
6,1,199,220
9,1,200,439
24,1,201,42
39,1,202,94
41,1,203,174
24,0,204,195
19,0,205,402
40,0,206,506
48,0,207,111
35,0,208,72
22,1,209,392
23,0,210,127
5,1,211,470
16,0,212,38
33,1,213,467
6,0,214,472
35,0,215,140
28,0,216,225
32,1,217,485
2,0,218,485
21,1,219,482
8,0,220,57
27,1,221,112
6,0,222,451
42,0,223,162
0,1,224,337
35,0,225,193
6,1,226,91
36,0,227,94
31,0,228,55
43,1,229,350
31,1,230,253
23,0,231,434
13,0,232,471
36,1,233,467
43,0,234,484
18,1,235,497
34,0,236,158
15,0,237,502
10,0,238,464
24,0,239,294
30,1,240,340
24,1,241,451
13,0,242,78
41,0,243,174
21,0,244,386
44,1,245,422
10,1,246,194
18,1,247,480
25,0,248,413
10,1,249,511
22,0,250,95
16,0,251,422
29,0,252,119
3,0,253,214
10,0,254,229
6,1,255,323
15,0,256,156
21,0,257,267
44,1,258,122
10,1,259,28
33,1,260,295
21,1,261,487
2,0,262,297
14,1,263,31
26,1,264,337
21,1,266,82
34,0,267,390
25,1,268,195
19,1,269,99
35,0,270,294
5,1,271,252
20,0,272,484
5,0,273,324
15,0,274,333
6,1,275,496
17,0,276,478
5,1,278,322
43,0,279,485
14,0,280,432
26,1,281,177
13,0,282,89
9,0,283,19
35,0,284,502
30,1,285,131
34,1,286,363
5,0,287,166
40,0,288,272
23,1,290,345
11,0,291,336
27,0,292,248
25,0,293,149
42,1,294,488
14,0,295,266
35,1,296,296
28,1,297,262
36,0,298,322
20,0,299,507
34,1,300,511
7,0,301,432
10,1,302,50
37,0,303,96
3,0,304,150
34,1,305,450
9,0,306,247
45,1,307,76
11,0,308,400
22,0,309,18
21,0,310,34
44,0,311,6
17,1,312,349
2,1,313,14
5,1,314,203
32,1,316,143
4,1,317,406
33,1,318,294
47,1,319,258
47,0,320,3
9,0,321,372
35,0,322,6
41,0,323,283
2,0,324,189
37,1,325,276
20,1,326,158
5,0,327,522
48,0,328,157
46,1,329,211
0,0,330,419
30,1,331,311
45,1,332,503
10,0,333,461
44,0,334,510
5,1,335,404
17,0,336,215
24,1,338,94
21,1,339,433
28,0,340,256
1,0,341,48
8,0,342,181
43,1,343,319
27,1,344,303
45,1,345,272
0,1,346,261
4,0,347,508
19,1,348,249
46,0,349,271
26,0,351,130
24,1,352,105
27,0,353,128
5,0,354,190
42,1,355,493
37,0,356,127
21,0,357,473
3,0,358,220
39,1,359,247
22,1,360,493
31,1,361,227
39,1,362,521
4,1,363,64
17,0,364,20
25,0,365,258
16,1,366,24
31,0,367,200
33,0,368,303
24,0,369,32
15,0,371,335
42,1,372,423
39,0,373,153
7,1,374,269
15,0,375,106
41,0,376,457
17,0,377,258
33,0,378,319
38,0,379,140
44,1,380,475
29,1,381,384
29,1,382,163
1,1,383,389
37,0,384,462
25,0,385,481
28,0,386,274
18,1,387,15
9,1,388,485
12,0,389,288
28,1,390,75
31,0,391,69
27,1,392,524
41,0,393,63
16,0,394,165
46,1,395,293
8,0,396,137
17,1,397,471
14,1,398,415
7,1,399,463
30,1,400,284
21,1,401,60
16,0,402,515
17,0,403,482
23,1,404,36
3,1,405,95
13,1,406,100
8,1,407,101
42,0,408,304
38,1,409,127
39,0,410,298
25,0,411,46
28,0,412,109
8,0,413,146
32,1,414,217
32,1,415,176
8,1,416,312
26,0,417,499
29,0,418,244
28,1,419,507
0,0,420,324
47,0,421,480
21,1,422,80
26,1,424,381
44,1,425,394
18,1,426,511
33,1,427,97
27,0,428,442
35,0,429,1
10,0,430,294
40,0,431,506
13,1,432,241
6,0,433,139
22,1,434,42
23,0,435,455
22,1,436,516
37,1,437,518
23,0,438,378
38,0,439,368
32,0,440,343
39,0,441,211
4,1,442,402
7,0,443,214
22,0,444,231
19,0,445,407
46,0,446,76
31,1,447,48
44,0,448,311
6,1,449,197
40,0,450,258
10,0,451,521
11,1,452,498
22,1,453,261
0,1,454,249
31,0,455,380
2,0,456,478
1,0,457,415
6,1,458,172
2,0,459,79
2,0,460,78
18,0,461,502
42,1,462,261
2,1,463,338
44,0,464,447
9,1,465,35
37,1,466,374
4,1,467,47
38,1,468,3
15,0,469,264
46,0,470,331
3,1,471,404
14,0,472,132
13,0,473,93
27,1,474,418
27,0,475,257
10,0,476,391
22,1,477,174
40,1,478,179
47,0,479,302
25,1,480,271
40,0,481,323
22,1,482,113
11,1,483,372
33,0,484,188
42,1,485,15
10,0,486,347
39,1,487,208
0,1,488,35
2,1,489,236
9,1,490,513
22,0,491,111
20,0,492,450
35,1,493,323
20,0,494,141
9,0,495,327
10,1,496,520
39,0,497,311
41,0,498,22
2,1,499,317
15,1,500,201
31,1,501,127
15,1,502,477
23,0,503,156
17,1,504,148
46,0,505,223
28,0,506,504
29,1,507,317
37,1,508,102
45,1,509,378
48,0,510,127
35,1,511,480
46,1,512,61
40,0,513,234
12,1,514,103
36,1,515,187
6,0,516,379
23,1,517,450
11,1,518,213
7,1,519,211
19,0,520,377
29,1,521,97
21,1,522,396
37,1,523,297
0,0,524,320
44,1,525,437
42,0,526,290
20,1,527,129
31,0,528,352
6,0,529,415
18,0,530,397
2,0,531,48
27,1,532,257
34,0,533,494
22,0,534,51
40,0,535,112
5,1,536,135
38,0,537,217
3,0,538,44
1,0,539,325
29,1,540,260
22,1,541,420
9,0,542,64
7,0,543,27
27,1,544,236
45,1,545,3
30,0,546,510
38,0,547,98
32,0,548,305
9,0,549,110
11,1,550,69
35,0,551,378
11,0,552,304
20,1,553,343
44,1,554,406
12,0,555,35
7,0,557,209
24,0,558,464
42,0,559,485
36,1,560,518
34,1,561,274
34,0,562,309
41,0,564,171
31,1,565,353
15,0,566,18
4,0,567,346
8,0,568,15
27,0,569,240
0,1,570,140
2,1,571,366
2,0,572,72
48,0,573,447
27,0,574,234
6,1,575,489
0,0,576,500
3,0,577,405
42,0,578,401
14,1,579,325
12,0,580,251
11,0,581,165
32,0,582,170
33,0,583,425
28,0,584,168
45,1,585,375
29,1,586,175
15,1,587,461
43,1,588,374
22,0,589,7
29,0,590,102
1,1,591,121
40,0,592,9
17,1,593,168
28,0,594,183
39,0,595,232
21,1,596,460
32,0,597,389
15,1,598,252
9,0,599,125
6,0,600,241
33,0,601,379
47,0,602,189
35,1,603,184
5,1,604,152
1,0,605,96
41,0,606,45
30,0,607,157
0,1,608,422
42,1,609,405
10,1,610,303
8,1,611,244
13,0,612,451
16,1,613,99
34,1,614,352
9,0,615,264
47,1,616,66
12,0,617,144
41,1,618,83
42,1,619,524
37,0,620,344
12,1,621,442
35,1,622,217
45,1,623,30
28,1,624,214
6,1,626,4
41,1,627,225
11,0,628,89
20,1,629,369
21,1,630,324
15,0,631,383
37,0,632,496
8,1,633,204
31,0,634,347
17,0,635,408
2,1,636,431
15,0,637,154
17,1,638,497
26,0,639,393
18,0,640,516
43,1,641,397
39,1,642,484
47,1,643,42
3,1,644,293
34,0,645,454
14,1,646,384
17,0,647,315
33,1,648,138
45,1,649,68
36,0,650,231
16,0,651,133
30,1,652,75
11,1,653,301
4,1,654,400
25,1,655,421
32,1,656,117
28,0,657,187
30,1,658,173
38,0,659,384
33,0,660,288
36,1,661,326
21,1,662,115
21,0,663,444
17,1,664,493
6,1,665,332
42,0,666,463
4,1,667,466
25,0,668,114
13,1,669,409
7,0,670,93
13,0,671,215
12,0,672,309
18,1,673,236
7,0,674,227
31,1,675,481
1,0,676,490
19,0,677,512
9,0,678,174
11,1,679,335
40,1,680,516
47,0,681,50
8,0,682,184
14,0,683,163
33,0,684,210
47,0,685,409
41,0,686,393
27,1,687,71
10,1,688,500
35,1,689,522
36,1,690,381
6,0,691,437
48,0,692,40
13,1,693,81
48,0,694,107
10,0,695,27
47,1,696,10
36,0,697,292
6,1,698,224
33,1,699,108
33,0,700,116
30,0,701,379
0,0,702,50
1,0,703,323
20,1,704,340
43,0,705,311
1,1,706,57
9,1,707,493
48,0,708,204
5,1,709,25
25,0,710,229
7,1,711,218
29,0,712,55
33,1,713,452
45,1,714,7
39,0,715,180
31,1,716,126
17,0,717,315
17,1,718,415
41,1,719,176
17,1,720,52
14,1,721,353
34,1,722,512
33,0,723,425
17,0,724,514
41,0,725,153
22,0,726,39
12,1,727,333
9,1,728,53
36,0,729,304
43,0,730,485
42,0,731,388
41,0,732,510
26,0,733,69
43,0,734,280
24,1,735,54
10,1,736,523
0,1,737,121
13,0,738,492
42,0,739,420
36,0,740,412
47,1,741,474
47,1,742,243
43,1,743,202
4,0,744,401
20,0,745,169
13,0,746,135
11,0,747,162
